,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL
379,46,"(1, 2, 3, 4, 5)",5,3,,,0.9131150469459623,0.7134463707067547,18.86315393447876,0.7989327117708397,0.0006020436409477192,0.7992700729927007,0.0005905400870921662
380,46,"(1, 2, 3, 4, 5, 6)",6,3,,,0.9201528059665055,0.7574827876395895,18.61148452758789,0.80114089431393,0.0006065923641307555,0.8042691529166411,0.0006294660185667837
381,46,"(1, 2, 3, 4, 5, 6, 7)",7,3,,,0.9365101225127306,0.7633427626481788,18.893266677856445,0.8108937005459118,0.0006008071416229995,0.8128258602711157,0.00059392966573636
382,46,"(1, 2, 3, 4, 5, 6, 7, 8)",8,3,,,0.9345826874417057,0.7771532559032373,18.870171785354614,0.8206465067778936,0.0006119757351433361,0.8204931607679569,0.000602013449255604
383,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9)",9,3,,,0.9250455086631877,0.7951434254512311,18.957401990890503,0.820094461142121,0.000609697750402522,0.8206465067778936,0.0006013373864148209
384,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10)",10,3,,,0.949380112125837,0.8145873135109338,18.70072364807129,0.8292032141323683,0.0006124696680090146,0.8297859289701282,0.0006173276494691937
385,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11)",11,3,,,0.9547781298319731,0.8415351671723867,19.351450204849243,0.8246641722382384,0.000605949096092379,0.8262283015395939,0.0006225919720585899
386,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12)",12,3,,,0.9666818464351215,0.8727196820321286,18.785958528518677,0.8293258909403177,0.0006101300495135771,0.8318100963012942,0.0006082239366269423
387,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13)",13,3,,,0.9604126873245828,0.8611840570147914,18.722777843475342,0.8257375943077961,0.0006060389838306141,0.8283138072747347,0.0006219693826603932
388,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14)",14,3,,,0.9687404614346994,0.8831137021326807,18.97545075416565,0.8286818376985831,0.0006082217137462441,0.8312580506655217,0.0005938634472902966
389,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15)",15,3,,,0.9532833838039985,0.8950007127843627,18.293484449386597,0.8284978224866589,0.0006083150162387097,0.830613997423787,0.0005958932079157712
390,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16)",16,3,,,0.9707508072165345,0.9053346647193037,21.754838705062866,0.8328221799668772,0.0006147116333079881,0.83558240814574,0.0005862045703413647
391,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17)",17,3,,,0.9780123831377722,0.9240829037004934,21.018885374069214,0.8327915107648899,0.0006120359430369852,0.8353677237318285,0.0006041665724477234
392,46,"(1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18)",18,3,,,0.9790139170149879,0.924939119974406,19.396570444107056,0.8374225602649819,0.0006159545161026076,0.8405814880696805,0.0005916185937088369
