,yIndLDA,yIndQDA,yMultiLDA,yMultiQDA,yPropL,yPropQ,yLiu,yLiuQDA,wTargetQ,wTargetL,wLiu,person,times,shots
1589,0.847,0.845,0.802,0.802,0.849,0.843,0.847,0.843,0.5241370313595832,0.5133807110704633,0.5,20,15,92
1590,0.851,0.844,0.802,0.802,0.85,0.844,0.845,0.842,0.525008710019258,0.5142055629788447,0.5,20,15,93
1591,0.851,0.844,0.802,0.802,0.846,0.844,0.845,0.84,0.5198360112348137,0.5145816081211447,0.5,20,15,94
1592,0.85,0.842,0.802,0.802,0.846,0.842,0.845,0.841,0.5192370779342957,0.5178213126237574,0.5,20,15,95
1593,0.85,0.843,0.802,0.802,0.846,0.842,0.845,0.841,0.5223355098385516,0.5140692934050726,0.5,20,15,96
1594,0.852,0.844,0.802,0.802,0.845,0.843,0.845,0.84,0.5192766806587741,0.513745824110285,0.5,20,15,97
1595,0.853,0.845,0.802,0.802,0.845,0.842,0.845,0.841,0.5196364073461894,0.510670644414923,0.5,20,15,98
1596,0.851,0.845,0.802,0.802,0.845,0.842,0.845,0.841,0.5191591763029246,0.5078563895279853,0.5,20,15,99
1597,0.846,0.844,0.801,0.802,0.844,0.842,0.845,0.834,0.5167904349440402,0.5076552048621938,0.5,20,15,100
1598,0.847,0.845,0.801,0.802,0.845,0.841,0.845,0.833,0.5164521763034946,0.5044972338654279,0.5,20,15,101
1599,0.846,0.844,0.801,0.802,0.843,0.842,0.845,0.833,0.5169789602061563,0.5087414320472945,0.5,20,15,102
1600,0.845,0.843,0.802,0.802,0.842,0.846,0.846,0.841,0.5396099725396482,0.5341943778675118,0.5,20,16,3
1601,0.836,0.827,0.802,0.802,0.845,0.85,0.84,0.84,0.4996771781216209,0.5524384051869065,0.5,20,16,4
1602,0.801,0.804,0.802,0.802,0.841,0.821,0.84,0.821,0.5111646112609409,0.5678706562560238,0.5,20,16,5
1603,0.806,0.805,0.802,0.802,0.837,0.81,0.837,0.814,0.5064487776728248,0.5541008085598864,0.5,20,16,6
1604,0.829,0.79,0.802,0.802,0.847,0.818,0.843,0.816,0.5133790953512283,0.5452263198951353,0.5,20,16,7
1605,0.845,0.816,0.802,0.802,0.845,0.812,0.842,0.82,0.5238952897690506,0.5415053739163751,0.5,20,16,8
1606,0.831,0.828,0.802,0.802,0.849,0.822,0.852,0.826,0.5248761088846027,0.5450568959732218,0.5,20,16,9
1607,0.824,0.811,0.802,0.802,0.847,0.819,0.847,0.819,0.5285357793062108,0.5353715008782307,0.5,20,16,10
1608,0.824,0.813,0.802,0.802,0.845,0.816,0.844,0.818,0.5175810714806895,0.5332693515642133,0.5,20,16,11
1609,0.824,0.821,0.802,0.802,0.847,0.824,0.847,0.823,0.5166055732177599,0.5253706256623283,0.5,20,16,12
1610,0.824,0.821,0.802,0.802,0.846,0.823,0.845,0.824,0.5143347868138037,0.5246689265931123,0.5,20,16,13
1611,0.836,0.821,0.802,0.802,0.845,0.824,0.847,0.825,0.532542149919562,0.5323000396328397,0.5,20,16,14
1612,0.828,0.823,0.802,0.802,0.846,0.825,0.847,0.82,0.530275920468805,0.525591315231297,0.5,20,16,15
1613,0.828,0.821,0.802,0.802,0.845,0.822,0.845,0.82,0.5211677403116302,0.5287189842151879,0.5,20,16,16
1614,0.829,0.818,0.802,0.802,0.845,0.821,0.847,0.823,0.5227673956887344,0.5249233064364562,0.5,20,16,17
1615,0.835,0.815,0.802,0.802,0.845,0.823,0.845,0.828,0.5185128211947178,0.5363212049085186,0.5,20,16,18
1616,0.831,0.822,0.802,0.802,0.847,0.827,0.844,0.829,0.5172274828109087,0.535925629090676,0.5,20,16,19
1617,0.839,0.82,0.802,0.802,0.844,0.826,0.844,0.832,0.5193260997916033,0.524385604643824,0.5,20,16,20
1618,0.831,0.823,0.802,0.802,0.847,0.831,0.846,0.837,0.5254536753916359,0.5386193029343371,0.5,20,16,21
1619,0.833,0.823,0.802,0.802,0.845,0.829,0.846,0.835,0.5219255444246449,0.5369263749668931,0.5,20,16,22
1620,0.838,0.826,0.802,0.802,0.843,0.833,0.845,0.837,0.5216490948603986,0.5232983581539734,0.5,20,16,23
1621,0.836,0.827,0.802,0.802,0.848,0.825,0.846,0.829,0.5241518120970452,0.5176066890341103,0.5,20,16,24
1622,0.839,0.824,0.802,0.802,0.847,0.824,0.844,0.828,0.5300765274183499,0.5171400719677692,0.5,20,16,25
1623,0.836,0.827,0.802,0.802,0.846,0.827,0.847,0.822,0.53295649424648,0.5183996508218673,0.5,20,16,26
1624,0.837,0.828,0.802,0.802,0.844,0.822,0.846,0.826,0.5384810513329932,0.5239331348852704,0.5,20,16,27
1625,0.838,0.827,0.802,0.802,0.845,0.823,0.848,0.825,0.5361862495966079,0.5233080831157308,0.5,20,16,28
1626,0.845,0.825,0.802,0.802,0.846,0.822,0.843,0.836,0.5385562229590488,0.5161824623082444,0.5,20,16,29
1627,0.835,0.824,0.802,0.802,0.837,0.826,0.844,0.821,0.5354156533538534,0.5295785736647924,0.5,20,16,30
1628,0.831,0.814,0.802,0.802,0.832,0.824,0.848,0.82,0.5449864741302388,0.5170292530676803,0.5,20,16,31
1629,0.829,0.814,0.802,0.802,0.836,0.822,0.844,0.818,0.5436889072672437,0.5166474916721853,0.5,20,16,32
1630,0.835,0.813,0.802,0.802,0.846,0.821,0.842,0.819,0.5442706269411499,0.5159925318099791,0.5,20,16,33
1631,0.838,0.82,0.802,0.802,0.844,0.82,0.844,0.826,0.5405094046262537,0.5188199546269141,0.5,20,16,34
1632,0.838,0.822,0.802,0.802,0.845,0.823,0.847,0.825,0.5467845176711097,0.5190053355883515,0.5,20,16,35
1633,0.838,0.827,0.802,0.802,0.845,0.821,0.848,0.829,0.5431006925926892,0.5235024167417991,0.5,20,16,36
1634,0.836,0.827,0.802,0.802,0.847,0.823,0.847,0.829,0.5400869183195842,0.5229570355093947,0.5,20,16,37
1635,0.837,0.824,0.802,0.802,0.848,0.826,0.845,0.833,0.5374532260701439,0.5227715767999332,0.5,20,16,38
1636,0.837,0.825,0.802,0.802,0.845,0.829,0.844,0.832,0.5410755235760714,0.5241758131017786,0.5,20,16,39
1637,0.838,0.826,0.802,0.802,0.845,0.832,0.84,0.836,0.5453798220018049,0.5242291586351806,0.5,20,16,40
1638,0.838,0.828,0.802,0.802,0.845,0.836,0.845,0.831,0.5448593596312066,0.5233591115003564,0.5,20,16,41
1639,0.836,0.825,0.802,0.802,0.843,0.828,0.844,0.829,0.5452299611383091,0.5218043063505651,0.5,20,16,42
1640,0.835,0.824,0.802,0.802,0.846,0.827,0.844,0.832,0.5441155301466942,0.5224356865286293,0.5,20,16,43
1641,0.837,0.825,0.802,0.802,0.846,0.826,0.845,0.832,0.5369894671416354,0.5237894777735865,0.5,20,16,44
1642,0.837,0.826,0.802,0.802,0.847,0.827,0.846,0.83,0.5363860602220506,0.5218462007124056,0.5,20,16,45
1643,0.836,0.827,0.802,0.802,0.846,0.826,0.841,0.834,0.5363697477526138,0.5231990957657466,0.5,20,16,46
1644,0.837,0.825,0.801,0.802,0.846,0.826,0.842,0.837,0.5348709054719616,0.5225285731347578,0.5,20,16,47
1645,0.837,0.825,0.802,0.802,0.844,0.828,0.839,0.837,0.5331549300429683,0.522141967805551,0.5,20,16,48
1646,0.836,0.827,0.802,0.802,0.845,0.83,0.845,0.831,0.5410086104056651,0.5251255560167312,0.5,20,16,49
1647,0.838,0.826,0.802,0.802,0.845,0.836,0.846,0.833,0.5405929220182795,0.5242642384692666,0.5,20,16,50
1648,0.836,0.825,0.801,0.802,0.846,0.831,0.843,0.835,0.5414442253294911,0.525121620838747,0.5,20,16,51
1649,0.835,0.83,0.801,0.802,0.845,0.832,0.841,0.84,0.5413410824659513,0.5228287919446675,0.5,20,16,52
1650,0.836,0.829,0.802,0.802,0.845,0.837,0.845,0.838,0.5413217483113032,0.5232109839772912,0.5,20,16,53
1651,0.837,0.829,0.802,0.802,0.845,0.84,0.845,0.835,0.5410139559124463,0.5241585547773663,0.5,20,16,54
1652,0.838,0.833,0.802,0.802,0.845,0.843,0.846,0.836,0.54000754921943,0.5237855245747399,0.5,20,16,55
1653,0.84,0.833,0.802,0.802,0.846,0.842,0.843,0.832,0.5401059898354474,0.5226095832046891,0.5,20,16,56
1654,0.84,0.825,0.802,0.802,0.844,0.839,0.842,0.832,0.5387837927852002,0.5276713181148047,0.5,20,16,57
1655,0.839,0.83,0.802,0.802,0.844,0.838,0.846,0.838,0.5397752505734343,0.5214873500047377,0.5,20,16,58
1656,0.835,0.831,0.802,0.802,0.845,0.837,0.847,0.838,0.5387312513000238,0.5214125632857802,0.5,20,16,59
1657,0.84,0.835,0.802,0.802,0.843,0.842,0.848,0.84,0.5375846477636979,0.5216881809543583,0.5,20,16,60
1658,0.842,0.834,0.802,0.802,0.845,0.841,0.846,0.839,0.5316151464886514,0.5212438899912144,0.5,20,16,61
1659,0.843,0.833,0.802,0.802,0.846,0.84,0.844,0.839,0.531151419740274,0.520795811632801,0.5,20,16,62
1660,0.843,0.833,0.802,0.802,0.846,0.84,0.846,0.84,0.529790022364108,0.5207221539115198,0.5,20,16,63
1661,0.842,0.831,0.802,0.802,0.848,0.84,0.845,0.837,0.533004818141688,0.5182525634080538,0.5,20,16,64
1662,0.847,0.84,0.802,0.802,0.852,0.839,0.844,0.838,0.5285772136827827,0.519362997934427,0.5,20,16,65
1663,0.844,0.843,0.802,0.802,0.853,0.841,0.844,0.84,0.5300695015289059,0.5210452208683212,0.5,20,16,66
1664,0.844,0.843,0.802,0.802,0.851,0.844,0.846,0.842,0.5293395790522724,0.5172890461060262,0.5,20,16,67
1665,0.846,0.843,0.802,0.802,0.847,0.841,0.845,0.839,0.522092241811098,0.5135528600550234,0.5,20,16,68
1666,0.852,0.843,0.802,0.802,0.847,0.843,0.846,0.843,0.5275185346096112,0.5137873084554736,0.5,20,16,69
1667,0.852,0.845,0.802,0.802,0.846,0.843,0.848,0.844,0.5281298418057934,0.5138489516460056,0.5,20,16,70
1668,0.849,0.847,0.802,0.802,0.845,0.843,0.846,0.841,0.5195929552519784,0.5128853634053154,0.5,20,16,71
1669,0.849,0.846,0.802,0.802,0.847,0.842,0.849,0.843,0.5257147367986124,0.5135991749811266,0.5,20,16,72
1670,0.848,0.847,0.802,0.802,0.848,0.843,0.846,0.843,0.530595359258147,0.5143117608848968,0.5,20,16,73
1671,0.85,0.844,0.802,0.802,0.846,0.843,0.848,0.844,0.5292553174902959,0.5149680423733907,0.5,20,16,74
1672,0.852,0.843,0.802,0.802,0.846,0.843,0.848,0.844,0.5288683643223746,0.5143876309226108,0.5,20,16,75
1673,0.852,0.846,0.802,0.802,0.848,0.843,0.847,0.844,0.5291285039414497,0.5152798752925136,0.5,20,16,76
1674,0.846,0.845,0.802,0.802,0.847,0.842,0.848,0.844,0.5269914882375404,0.5171075093832174,0.5,20,16,77
1675,0.846,0.844,0.802,0.802,0.847,0.842,0.848,0.844,0.5268374965092295,0.516955852542401,0.5,20,16,78
1676,0.847,0.843,0.802,0.802,0.847,0.842,0.847,0.842,0.5266883408927501,0.5163606995954748,0.5,20,16,79
1677,0.847,0.842,0.802,0.802,0.849,0.843,0.846,0.842,0.5259275096065774,0.5162272560438516,0.5,20,16,80
1678,0.849,0.845,0.802,0.802,0.846,0.843,0.846,0.844,0.522067730590804,0.5163746950738977,0.5,20,16,81
1679,0.852,0.844,0.802,0.802,0.845,0.843,0.847,0.842,0.5224638190919948,0.5124588956395005,0.5,20,16,82
1680,0.853,0.844,0.802,0.802,0.846,0.844,0.848,0.843,0.5219361296587385,0.5119979015158226,0.5,20,16,83
1681,0.853,0.844,0.802,0.802,0.846,0.844,0.848,0.842,0.5216927016125512,0.5123414532391778,0.5,20,16,84
1682,0.851,0.843,0.802,0.802,0.846,0.843,0.846,0.84,0.5211215961545085,0.5121367683919381,0.5,20,16,85
1683,0.851,0.845,0.802,0.802,0.846,0.844,0.848,0.84,0.5208068942972766,0.5115692176017947,0.5,20,16,86
1684,0.852,0.846,0.802,0.802,0.846,0.843,0.848,0.844,0.5245223685667378,0.513213639138008,0.5,20,16,87
1685,0.85,0.845,0.802,0.802,0.847,0.842,0.848,0.844,0.5258978108621248,0.5138883582096492,0.5,20,16,88
1686,0.851,0.844,0.802,0.802,0.847,0.842,0.848,0.843,0.5247782696361819,0.5138033880219985,0.5,20,16,89
1687,0.849,0.845,0.802,0.802,0.847,0.841,0.848,0.842,0.524791473413842,0.5137373477874775,0.5,20,16,90
1688,0.846,0.844,0.802,0.802,0.849,0.842,0.848,0.842,0.5240066933054568,0.5133318123160859,0.5,20,16,91
1689,0.85,0.841,0.802,0.802,0.849,0.844,0.845,0.843,0.5252623214367174,0.5145463926397268,0.5,20,16,92
1690,0.849,0.842,0.802,0.802,0.847,0.844,0.845,0.841,0.523245609880821,0.5182155574064671,0.5,20,16,93
1691,0.848,0.843,0.802,0.802,0.846,0.841,0.844,0.839,0.5231997946794678,0.5179681861208156,0.5,20,16,94
1692,0.848,0.843,0.802,0.802,0.846,0.842,0.844,0.84,0.5226459414376275,0.5173605861470989,0.5,20,16,95
1693,0.851,0.844,0.802,0.802,0.846,0.842,0.845,0.841,0.5197790689785817,0.5141805263278385,0.5,20,16,96
1694,0.851,0.843,0.802,0.802,0.845,0.842,0.845,0.84,0.519663800808726,0.5137835311622441,0.5,20,16,97
1695,0.85,0.844,0.802,0.802,0.845,0.842,0.844,0.84,0.5225815285675113,0.5079079355451647,0.5,20,16,98
1696,0.845,0.845,0.801,0.802,0.845,0.841,0.845,0.834,0.5166769716519937,0.5045120788793356,0.5,20,16,99
1697,0.847,0.842,0.801,0.802,0.845,0.841,0.845,0.833,0.5165743817088924,0.5078313136814858,0.5,20,16,100
1698,0.844,0.845,0.801,0.802,0.843,0.84,0.844,0.833,0.5172324150174865,0.5053585685729618,0.5,20,16,101
1699,0.845,0.846,0.801,0.802,0.843,0.839,0.844,0.833,0.5165272783499779,0.5089171074177106,0.5,20,16,102
1700,0.839,0.689,0.802,0.802,0.821,0.811,0.828,0.8,0.49093862928047466,0.4802123325233172,0.5,20,17,3
1701,0.808,0.724,0.802,0.802,0.835,0.793,0.84,0.786,0.49343160652036633,0.5909180552979136,0.5,20,17,4
1702,0.807,0.732,0.802,0.802,0.838,0.792,0.837,0.785,0.49663684731391966,0.5624820903875069,0.5,20,17,5
1703,0.828,0.737,0.802,0.802,0.846,0.784,0.841,0.79,0.47765183516313325,0.5399036774847743,0.5,20,17,6
1704,0.846,0.72,0.802,0.802,0.845,0.787,0.842,0.798,0.48085946916359434,0.5418397423319584,0.5,20,17,7
1705,0.832,0.816,0.802,0.802,0.849,0.816,0.843,0.818,0.5225947215647968,0.5430331495911715,0.5,20,17,8
1706,0.825,0.806,0.802,0.802,0.847,0.811,0.844,0.805,0.5205704064645793,0.533820849716454,0.5,20,17,9
1707,0.824,0.807,0.802,0.802,0.844,0.811,0.844,0.812,0.51908146599792,0.5308450746060649,0.5,20,17,10
1708,0.823,0.82,0.802,0.802,0.847,0.818,0.844,0.821,0.5119593870947818,0.5242227721696593,0.5,20,17,11
1709,0.823,0.818,0.802,0.802,0.846,0.816,0.845,0.822,0.5074490689485103,0.5236502675553207,0.5,20,17,12
1710,0.836,0.818,0.802,0.802,0.844,0.817,0.844,0.82,0.5378408484835066,0.535600921491687,0.5,20,17,13
1711,0.827,0.819,0.802,0.802,0.846,0.819,0.844,0.817,0.5349484120482753,0.5215629198459457,0.5,20,17,14
1712,0.828,0.809,0.802,0.802,0.843,0.818,0.845,0.821,0.5283777970003418,0.5209881825711082,0.5,20,17,15
1713,0.829,0.814,0.802,0.802,0.844,0.818,0.844,0.82,0.5249945528529365,0.5233326341353908,0.5,20,17,16
1714,0.834,0.812,0.802,0.802,0.845,0.816,0.843,0.827,0.5234803714395704,0.5344402732382831,0.5,20,17,17
1715,0.832,0.82,0.802,0.802,0.847,0.827,0.846,0.829,0.5172834096745231,0.5377572843688809,0.5,20,17,18
1716,0.838,0.817,0.802,0.802,0.844,0.822,0.842,0.831,0.5200754572558586,0.5376261531746198,0.5,20,17,19
1717,0.831,0.822,0.802,0.802,0.845,0.83,0.845,0.836,0.5215716424949941,0.5378546865275765,0.5,20,17,20
1718,0.835,0.824,0.802,0.802,0.845,0.831,0.846,0.835,0.5196433681908235,0.5370976613265424,0.5,20,17,21
1719,0.838,0.825,0.802,0.802,0.845,0.834,0.845,0.836,0.5204395890061503,0.5237080172535249,0.5,20,17,22
1720,0.837,0.826,0.802,0.802,0.847,0.824,0.843,0.822,0.5236257078643279,0.5163867168234273,0.5,20,17,23
1721,0.841,0.824,0.802,0.802,0.847,0.821,0.843,0.822,0.5293322035552253,0.5167323552914943,0.5,20,17,24
1722,0.836,0.827,0.802,0.802,0.846,0.827,0.842,0.82,0.5310738783977298,0.518031834860225,0.5,20,17,25
1723,0.837,0.827,0.802,0.802,0.844,0.824,0.844,0.819,0.5354156864045014,0.521672598231337,0.5,20,17,26
1724,0.839,0.827,0.802,0.802,0.845,0.825,0.846,0.824,0.5348621366133467,0.5222822174456823,0.5,20,17,27
1725,0.846,0.826,0.802,0.802,0.846,0.821,0.846,0.822,0.5402480636794399,0.5161016438154689,0.5,20,17,28
1726,0.833,0.82,0.802,0.802,0.835,0.824,0.843,0.821,0.535505481397456,0.531670666077537,0.5,20,17,29
1727,0.831,0.815,0.802,0.802,0.832,0.821,0.847,0.818,0.5358735389950889,0.5170775077317534,0.5,20,17,30
1728,0.83,0.814,0.802,0.802,0.836,0.818,0.847,0.817,0.5447347672363838,0.516266572538663,0.5,20,17,31
1729,0.835,0.81,0.802,0.802,0.846,0.818,0.843,0.819,0.5441865341218003,0.5155865809912941,0.5,20,17,32
1730,0.837,0.822,0.802,0.802,0.843,0.82,0.846,0.823,0.5410220817131601,0.518129902539212,0.5,20,17,33
1731,0.84,0.817,0.802,0.802,0.843,0.82,0.845,0.825,0.5476349658842301,0.5190680105856615,0.5,20,17,34
1732,0.838,0.827,0.802,0.802,0.845,0.823,0.847,0.822,0.5427498556405467,0.5231030756584738,0.5,20,17,35
1733,0.836,0.825,0.802,0.802,0.846,0.824,0.845,0.827,0.5408483588274442,0.5222766672963837,0.5,20,17,36
1734,0.837,0.825,0.802,0.802,0.847,0.826,0.846,0.829,0.5382939997184686,0.5217226280118433,0.5,20,17,37
1735,0.837,0.825,0.802,0.802,0.845,0.826,0.848,0.832,0.5417248320188406,0.5237524068942105,0.5,20,17,38
1736,0.838,0.827,0.802,0.802,0.845,0.831,0.846,0.83,0.5387628800287009,0.5237939459833596,0.5,20,17,39
1737,0.838,0.829,0.802,0.802,0.845,0.834,0.847,0.834,0.5364944502618831,0.5227005159333609,0.5,20,17,40
1738,0.836,0.826,0.802,0.802,0.842,0.827,0.843,0.829,0.5449894369454786,0.5233847099844838,0.5,20,17,41
1739,0.835,0.828,0.802,0.802,0.846,0.826,0.843,0.826,0.5365035693514113,0.5212452635154098,0.5,20,17,42
1740,0.837,0.828,0.802,0.802,0.846,0.824,0.845,0.825,0.5379632017475865,0.5229405798025764,0.5,20,17,43
1741,0.838,0.828,0.802,0.802,0.846,0.826,0.845,0.827,0.5356189616926806,0.5220458327613478,0.5,20,17,44
1742,0.836,0.828,0.802,0.802,0.845,0.826,0.846,0.83,0.5343070250639714,0.5223416433864276,0.5,20,17,45
1743,0.837,0.827,0.802,0.802,0.846,0.827,0.845,0.833,0.534917729865181,0.5219476691851395,0.5,20,17,46
1744,0.837,0.828,0.802,0.802,0.844,0.827,0.845,0.836,0.5333822504328022,0.5218232839466996,0.5,20,17,47
1745,0.836,0.828,0.802,0.802,0.845,0.829,0.845,0.833,0.5364041051903987,0.5253447373240555,0.5,20,17,48
1746,0.838,0.828,0.802,0.802,0.845,0.834,0.844,0.834,0.5339136179518083,0.5246623676456545,0.5,20,17,49
1747,0.835,0.826,0.802,0.802,0.846,0.831,0.842,0.833,0.542249873100042,0.5253465764644869,0.5,20,17,50
1748,0.835,0.831,0.802,0.802,0.845,0.831,0.848,0.835,0.5419304584192592,0.5234250555503467,0.5,20,17,51
1749,0.836,0.828,0.802,0.802,0.845,0.835,0.841,0.84,0.5416725676770723,0.5240458850482054,0.5,20,17,52
1750,0.837,0.828,0.802,0.802,0.845,0.838,0.841,0.837,0.5406743049325855,0.5234329504286833,0.5,20,17,53
1751,0.838,0.834,0.802,0.802,0.845,0.843,0.845,0.831,0.539906126674927,0.5237049646885421,0.5,20,17,54
1752,0.84,0.833,0.802,0.802,0.846,0.842,0.84,0.837,0.5385263274014617,0.5221254729733822,0.5,20,17,55
1753,0.84,0.826,0.802,0.802,0.844,0.839,0.847,0.839,0.5391655605538143,0.5274856790377966,0.5,20,17,56
1754,0.838,0.828,0.802,0.802,0.844,0.838,0.85,0.84,0.5388796622104101,0.5231612091192887,0.5,20,17,57
1755,0.834,0.83,0.802,0.802,0.845,0.837,0.854,0.839,0.5381801297052438,0.5232340490446249,0.5,20,17,58
1756,0.838,0.834,0.802,0.802,0.843,0.841,0.853,0.838,0.537947391296183,0.5229106701749235,0.5,20,17,59
1757,0.841,0.833,0.802,0.802,0.845,0.839,0.848,0.838,0.5309433949003894,0.5222252314503523,0.5,20,17,60
1758,0.843,0.832,0.802,0.802,0.845,0.839,0.847,0.838,0.530920348016519,0.5219500499328366,0.5,20,17,61
1759,0.843,0.833,0.802,0.802,0.846,0.84,0.849,0.84,0.5300750636150267,0.5220322818199639,0.5,20,17,62
1760,0.842,0.831,0.802,0.802,0.848,0.839,0.844,0.838,0.5334905771415687,0.5186372358660649,0.5,20,17,63
1761,0.847,0.84,0.802,0.802,0.852,0.839,0.845,0.838,0.5284431921486468,0.5208347331629468,0.5,20,17,64
1762,0.844,0.843,0.802,0.802,0.853,0.84,0.844,0.841,0.5310568347521608,0.5219946672011249,0.5,20,17,65
1763,0.844,0.843,0.802,0.802,0.852,0.842,0.848,0.84,0.5304274936102711,0.5128137255722547,0.5,20,17,66
1764,0.847,0.843,0.802,0.802,0.847,0.84,0.845,0.837,0.5168151782916057,0.5133324406342205,0.5,20,17,67
1765,0.852,0.843,0.802,0.802,0.846,0.843,0.848,0.84,0.5187708992000495,0.5142354213746684,0.5,20,17,68
1766,0.852,0.845,0.802,0.802,0.846,0.842,0.849,0.843,0.5278435878905241,0.5139561230790017,0.5,20,17,69
1767,0.85,0.847,0.802,0.802,0.845,0.843,0.849,0.843,0.5201247591464263,0.5032154454506013,0.5,20,17,70
1768,0.849,0.847,0.802,0.802,0.846,0.842,0.849,0.844,0.5253736462842866,0.5136876829919927,0.5,20,17,71
1769,0.848,0.847,0.802,0.802,0.848,0.842,0.849,0.844,0.5258394619534161,0.5149022772330153,0.5,20,17,72
1770,0.85,0.844,0.802,0.802,0.846,0.843,0.849,0.843,0.5292569714346318,0.5161985230100363,0.5,20,17,73
1771,0.852,0.844,0.802,0.802,0.846,0.843,0.849,0.842,0.5290415124278804,0.5160548208724414,0.5,20,17,74
1772,0.852,0.845,0.802,0.802,0.847,0.842,0.852,0.842,0.529618954755015,0.5153797845980868,0.5,20,17,75
1773,0.846,0.844,0.802,0.802,0.847,0.842,0.85,0.841,0.5284061097118,0.517546466280399,0.5,20,17,76
1774,0.846,0.844,0.802,0.802,0.847,0.842,0.85,0.843,0.5270136873772405,0.5172520897194866,0.5,20,17,77
1775,0.847,0.843,0.802,0.802,0.847,0.843,0.849,0.841,0.522232206465512,0.5169546234549074,0.5,20,17,78
1776,0.847,0.842,0.802,0.802,0.849,0.842,0.849,0.841,0.5225924932498462,0.5173812699429166,0.5,20,17,79
1777,0.849,0.845,0.802,0.802,0.846,0.843,0.848,0.842,0.5232187902677058,0.5172327532969019,0.5,20,17,80
1778,0.853,0.844,0.802,0.802,0.845,0.843,0.848,0.842,0.5225451912625835,0.5126697674962755,0.5,20,17,81
1779,0.853,0.843,0.802,0.802,0.846,0.843,0.847,0.842,0.5223213760748371,0.5134537985342426,0.5,20,17,82
1780,0.853,0.843,0.802,0.802,0.845,0.843,0.847,0.842,0.5224920167188939,0.5132412130041177,0.5,20,17,83
1781,0.851,0.843,0.802,0.802,0.845,0.843,0.848,0.838,0.521577592691379,0.5118035319293586,0.5,20,17,84
1782,0.85,0.843,0.802,0.802,0.846,0.843,0.848,0.839,0.5207436813095262,0.5120263076500203,0.5,20,17,85
1783,0.852,0.846,0.802,0.802,0.847,0.842,0.849,0.842,0.5259899930335148,0.5133079273673652,0.5,20,17,86
1784,0.85,0.844,0.802,0.802,0.847,0.843,0.848,0.842,0.5269691662713274,0.5143850567111329,0.5,20,17,87
1785,0.851,0.843,0.802,0.802,0.847,0.842,0.848,0.843,0.5261893826561459,0.5144147031085645,0.5,20,17,88
1786,0.85,0.845,0.802,0.802,0.847,0.841,0.848,0.844,0.5256778383460572,0.5143218060399148,0.5,20,17,89
1787,0.846,0.844,0.802,0.802,0.849,0.842,0.847,0.843,0.5248840297947441,0.5137981079122511,0.5,20,17,90
1788,0.851,0.841,0.802,0.802,0.848,0.845,0.846,0.842,0.5242124108434334,0.5143522877666518,0.5,20,17,91
1789,0.849,0.842,0.802,0.802,0.846,0.844,0.845,0.836,0.5195562859737594,0.5184825449299005,0.5,20,17,92
1790,0.849,0.843,0.802,0.802,0.846,0.84,0.845,0.837,0.5227885927066407,0.5182127840397837,0.5,20,17,93
1791,0.848,0.843,0.802,0.802,0.846,0.842,0.845,0.84,0.522591855100508,0.5175948292867679,0.5,20,17,94
1792,0.851,0.842,0.802,0.802,0.846,0.841,0.845,0.838,0.519346162428211,0.5142638831598569,0.5,20,17,95
1793,0.851,0.844,0.802,0.802,0.845,0.842,0.845,0.841,0.5194966200116333,0.5102673044904475,0.5,20,17,96
1794,0.85,0.843,0.802,0.802,0.845,0.842,0.844,0.84,0.519121579099455,0.5074500205406594,0.5,20,17,97
1795,0.845,0.845,0.801,0.802,0.845,0.839,0.845,0.834,0.5167807807669276,0.5082301735975376,0.5,20,17,98
1796,0.847,0.845,0.801,0.802,0.845,0.839,0.845,0.834,0.5163312212903384,0.5080335105107674,0.5,20,17,99
1797,0.845,0.844,0.801,0.802,0.843,0.84,0.845,0.833,0.5173414252564075,0.5061050591786138,0.5,20,17,100
1798,0.845,0.844,0.801,0.802,0.843,0.84,0.844,0.833,0.5172291734860011,0.5121160628929179,0.5,20,17,101
1799,0.845,0.844,0.801,0.802,0.844,0.841,0.843,0.835,0.5198986691633278,0.511644137220663,0.5,20,17,102
1800,0.787,0.729,0.802,0.802,0.831,0.806,0.823,0.792,0.48777463988563474,0.5033196824605926,0.5,20,18,3
1801,0.765,0.728,0.802,0.802,0.814,0.801,0.802,0.797,0.49343160652036633,0.5139111296181127,0.5,20,18,4
1802,0.813,0.74,0.802,0.802,0.833,0.793,0.844,0.8,0.4636271340685961,0.5482566861284198,0.5,20,18,5
1803,0.822,0.718,0.802,0.802,0.844,0.791,0.849,0.804,0.47446083306641085,0.5402433396811763,0.5,20,18,6
1804,0.823,0.813,0.802,0.802,0.842,0.82,0.844,0.814,0.5234959013104385,0.5340728244152079,0.5,20,18,7
1805,0.813,0.802,0.802,0.802,0.828,0.811,0.832,0.813,0.5180879651182817,0.5238434013852418,0.5,20,18,8
1806,0.813,0.808,0.802,0.802,0.832,0.812,0.837,0.815,0.5168201984100624,0.5242071195036389,0.5,20,18,9
1807,0.813,0.807,0.802,0.802,0.828,0.823,0.846,0.83,0.5104370682731147,0.51982218399258,0.5,20,18,10
1808,0.814,0.809,0.802,0.802,0.829,0.827,0.845,0.826,0.5092636587689505,0.5196412527190387,0.5,20,18,11
1809,0.821,0.813,0.802,0.802,0.833,0.826,0.844,0.83,0.5388767705823919,0.528441487232974,0.5,20,18,12
