,person,subset,# shots,Feature Set,wTargetMeanQDA,wTargetCovQDA,wTargetMeanLDA,wTargetCovLDA,tPropLDA,tPropQDA,AccLDAInd,tIndL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
20,25,"(1,)",1,1,0.6011321479495221,0.5,0.5631715788827446,0.5,25.751473665237427,35.21662998199463,0.9898257183231276,0.0006520319366814447,0.9986811116344795,0.0006587411006329141,0.9908619877531795,0.9862458784738577,0.9897315120113047,0.000978671117487012,0.999152143193594,0.000984428943017716,0.9986811116344795,0.8412623645784267
21,25,"(1, 2)",2,1,0.6864534348660855,0.6381908070359185,0.6903208523360378,0.6372662680254447,26.703998804092407,36.80184197425842,0.9967027790861988,0.0006366390133038816,0.9983984926990108,0.0006712189834745661,0.9937823834196892,0.9928403203014602,0.9915214319359397,0.0009518560013342061,0.9941592086669807,0.0009597732950031785,0.9978332548280735,0.9223739990579369
22,25,"(1, 2, 3)",3,1,0.8026614121046951,0.7599646045400744,0.8042031280826946,0.761785999572744,27.090025901794434,36.31555366516113,0.9975506358926048,0.0006372029299563077,0.9989637305699481,0.000654113062473608,0.9931229392369288,0.9948186528497409,0.9943476212906265,0.0009830205102490188,0.9941592086669807,0.0009531723908304438,0.9988695242581253,0.9512011304757418
23,25,"(1, 2, 3, 4)",4,1,0.9091154878769423,0.8789930294596503,0.9025096881737743,0.8782580564877218,27.82423186302185,36.56922793388367,0.9971738106453132,0.0006579819570102054,0.9985869053226566,0.0006261590848932612,0.9932171455487517,0.9942534149788036,0.9966085727743759,0.0011300822108408443,0.9959491285916157,0.0009356913788948652,0.999152143193594,0.9495054168629298
24,26,"(1,)",1,1,0.5578962743051091,0.5,0.564758083648116,0.5,23.778224229812622,36.35565900802612,0.9961397231899067,0.00064649046303559,0.998116938141418,0.0006513870118219023,0.9935034365878919,0.9919028340080972,0.9859711891535637,0.00099737578423366,0.991714527822239,0.0011718361831836001,0.9988701628848508,0.9775915638828736
25,26,"(1, 2)",2,1,0.7027732985029654,0.6373194358710957,0.6935288915197131,0.6372172703750175,25.527870416641235,38.02910780906677,0.9960455700969777,0.0006640444770728943,0.9992467752565671,0.0006373305967686686,0.998211091234347,0.9985877036060634,0.9995292345353545,0.0009577283975083818,0.9989643159777799,0.0010921645552837494,0.9991526221636381,0.9401186328970906
26,26,"(1, 2, 3)",3,1,0.8046512901587545,0.7600032090293557,0.7903506571994319,0.7591118471291216,24.362775564193726,37.84060549736023,0.9998116938141418,0.0006330738340592768,1.0,0.0006396772273122652,0.9987760097919217,1.0,1.0,0.0009613131839287796,1.0,0.0009996447227800557,0.9999058469070708,0.9951981922606158
27,26,"(1, 2, 3, 4)",4,1,0.8978794821337023,0.8791897703555548,0.8988167981880484,0.8795484515780577,25.449666500091553,39.04882073402405,0.9997175407212127,0.000659974660030272,0.9998116938141418,0.0006779149566124573,0.9991526221636381,0.9951040391676866,1.0,0.0009608427444068673,1.0,0.0009380012298862697,1.0,0.9776857169758026
28,27,"(1,)",1,1,0.6195738216744777,0.500468201996142,0.5944654762712155,0.5013648905325138,23.642860651016235,34.78952217102051,0.8585687382297552,0.0008008150506603291,0.8717514124293785,0.0006536230080096286,0.8612052730696799,0.8503766478342749,0.9104519774011299,0.0009408204568981451,0.9115819209039548,0.0009591473697942529,0.8731638418079096,0.9
29,27,"(1, 2)",2,1,0.72367198399445,0.6492548824427836,0.7463834392886995,0.6386395563638819,27.124118328094482,37.00638675689697,0.8272128060263654,0.0006505967309021456,0.8348399246704331,0.0007651236995689837,0.8387005649717514,0.8493408662900188,0.8519774011299435,0.0009901029915459411,0.8401129943502825,0.0009980314644492054,0.8307909604519774,0.8468926553672317
