,person,subset,# shots,Feature Set,wTargetMeanLDA,wTargetCovLDA,tPropLDA,wTargetMeanQDA,wTargetCovQDA,tPropQDA,AccLDAInd,tIndL,AccLDAMulti,tGenL,AccLDAProp,tCLPropL,AccLDALiu,AccLDAVidovic,AccQDAInd,tIndQ,AccQDAMulti,tGenQ,AccQDAProp,tCLPropQ,AccQDALiu,AccQDAVidovic
13,1,"[[6, 1], [5, 1], [2, 1], [4, 2], [9, 2], [3, 2], [1, 3], [6, 3], [9, 3], [5, 4], [10, 4], [8, 4], [8, 5], [4, 5], [3, 5], [8, 6], [9, 6], [2, 6], [8, 7], [5, 7], [1, 7], [5, 8], [2, 8], [10, 8]]",48,1,0.8993830534521318,0.6485744278909564,55.07102012634277,0.8984454753405894,0.6492637818393305,72.95278596878052,0.9953470824949698,0.0012694669801224644,0.545271629778672,0.0012655367313976018,0.9901911468812877,0.0012301647027493483,0.9754778672032193,0.9981136820925554,0.9845321931589537,0.0016054985089081395,0.9494466800804829,0.0016074683704606484,0.9971076458752515,0.0016094323854810996,0.9529678068410463,0.9583752515090543
14,1,"[[4, 1], [9, 1], [5, 1], [7, 2], [4, 2], [6, 2], [9, 3], [8, 3], [10, 3], [8, 4], [5, 4], [4, 4], [8, 5], [5, 5], [7, 5], [5, 6], [8, 6], [1, 6], [2, 7], [7, 7], [9, 7], [1, 8], [5, 8], [9, 8]]",48,1,0.9592862285858366,0.6485744278909564,54.86671209335327,0.9280682561939133,0.6491704980805721,73.227290391922,0.9914486921529175,0.0012183748260590152,0.3125,0.0012340934823456425,0.9996227364185111,0.0012557105699055632,0.9674295774647887,0.9920774647887324,0.9922032193158954,0.0015892485077951995,0.9606388329979879,0.0015976383712450024,1.0,0.0015720951425237674,0.8815392354124748,0.9935865191146881
15,1,"[[3, 1], [9, 1], [5, 1], [10, 1], [4, 2], [6, 2], [2, 2], [3, 2], [3, 3], [4, 3], [9, 3], [5, 3], [7, 4], [2, 4], [10, 4], [3, 4], [6, 5], [3, 5], [8, 5], [5, 5], [2, 6], [9, 6], [10, 6], [6, 6], [4, 7], [3, 7], [2, 7], [8, 7], [1, 8], [10, 8], [3, 8], [4, 8]]",64,1,0.9898350784802399,0.7032990046200334,92.34356594085693,0.9157448095172451,0.7049302548673352,116.12307596206665,1.0,0.0022981820252020034,0.45143779342723006,0.0021459104169702305,1.0,0.002070253094037374,1.0,1.0,0.9775528169014085,0.0025333656881336873,0.9933978873239436,0.0026273646614920925,1.0,0.002553646623248785,0.9534917840375586,0.9923708920187794
16,1,"[[3, 1], [10, 1], [7, 1], [5, 1], [10, 2], [6, 2], [4, 2], [1, 2], [9, 3], [4, 3], [6, 3], [10, 3], [3, 4], [5, 4], [4, 4], [1, 4], [7, 5], [5, 5], [8, 5], [1, 5], [3, 6], [8, 6], [5, 6], [1, 6], [8, 7], [10, 7], [9, 7], [7, 7], [5, 8], [4, 8], [6, 8], [7, 8]]",64,1,0.9076283877667759,0.7032990046200334,88.699214220047,0.9662510284241943,0.7040252634478177,110.66936039924622,0.9995598591549296,0.0019945953513534976,0.3001760563380282,0.0019966909233393245,1.0,0.0019968886610487817,0.9895833333333334,1.0,1.0,0.0026496730290108445,0.9791666666666666,0.002694104234097709,1.0,0.002675509298911117,0.8926056338028169,0.9994131455399061
17,1,"[[5, 1], [2, 1], [6, 1], [1, 1], [2, 2], [7, 2], [1, 2], [3, 2], [5, 3], [10, 3], [6, 3], [1, 3], [6, 4], [10, 4], [9, 4], [1, 4], [6, 5], [4, 5], [9, 5], [7, 5], [6, 6], [5, 6], [4, 6], [7, 6], [2, 7], [7, 7], [6, 7], [5, 7], [8, 8], [7, 8], [10, 8], [1, 8]]",64,1,0.9273646693563823,0.7032990046200334,93.84064555168152,0.9405608076155997,0.7043849404438576,118.82961916923523,1.0,0.002145910312032476,0.5061619718309859,0.0021802997085410103,1.0,0.0021778739324198083,0.9661091549295775,0.977406103286385,0.9784330985915493,0.0027076074844794656,0.9571596244131455,0.002678373679868492,0.9843016431924883,0.00270072856979191,0.9039025821596244,0.9470363849765259
18,1,"[[6, 1], [5, 1], [2, 1], [3, 1], [4, 2], [9, 2], [3, 2], [2, 2], [1, 3], [6, 3], [9, 3], [4, 3], [5, 4], [10, 4], [8, 4], [7, 4], [8, 5], [4, 5], [3, 5], [9, 5], [8, 6], [9, 6], [2, 6], [4, 6], [8, 7], [5, 7], [1, 7], [4, 7], [5, 8], [2, 8], [10, 8], [3, 8]]",64,1,0.9652628892451457,0.7032990046200334,98.77995443344116,0.8942884557610278,0.7072247286993782,121.55970501899719,1.0,0.002258248872040583,0.4837147887323944,0.0022192745701248096,1.0,0.0021928500191706448,0.9977992957746479,1.0,0.9844483568075117,0.003033161827935859,0.9825410798122066,0.0027976349835664455,1.0,0.002813343535846388,0.9504107981220657,0.9953051643192489
19,1,"[[4, 1], [9, 1], [5, 1], [10, 1], [7, 2], [4, 2], [6, 2], [3, 2], [9, 3], [8, 3], [10, 3], [3, 3], [8, 4], [5, 4], [4, 4], [10, 4], [8, 5], [5, 5], [7, 5], [10, 5], [5, 6], [8, 6], [1, 6], [6, 6], [2, 7], [7, 7], [9, 7], [8, 7], [1, 8], [5, 8], [9, 8], [4, 8]]",64,1,0.9898350784802399,0.7032990046200334,94.3586277961731,0.9589528605395359,0.7067235656371436,118.31119108200073,0.9994131455399061,0.00212756957106747,0.39055164319248825,0.002189469834168752,0.999706572769953,0.00219690138605279,0.9608274647887324,0.9882629107981221,1.0,0.0027172747002521033,0.9553990610328639,0.0027717161276530774,1.0,0.002645705472415602,0.9323650234741784,0.9988262910798122
20,1,"[[3, 1], [9, 1], [5, 1], [10, 1], [2, 1], [4, 2], [6, 2], [2, 2], [3, 2], [10, 2], [3, 3], [4, 3], [9, 3], [5, 3], [6, 3], [7, 4], [2, 4], [10, 4], [3, 4], [8, 4], [6, 5], [3, 5], [8, 5], [5, 5], [2, 5], [2, 6], [9, 6], [10, 6], [6, 6], [3, 6], [4, 7], [3, 7], [2, 7], [8, 7], [9, 7], [1, 8], [10, 8], [3, 8], [4, 8], [6, 8]]",80,1,1.0,0.7525911846849225,100.79608178138733,0.9735721123737844,0.7586972326714823,127.9381194114685,1.0,0.0022614583582945273,0.48890845070422534,0.0022752143967319544,1.0,0.0022696909350408633,0.9991197183098591,1.0,1.0,0.002764922086621674,0.9982394366197183,0.0029217393885196093,1.0,0.0028524059644887147,0.9808098591549296,0.9950704225352113
21,1,"[[3, 1], [10, 1], [7, 1], [5, 1], [1, 1], [10, 2], [6, 2], [4, 2], [1, 2], [9, 2], [9, 3], [4, 3], [6, 3], [10, 3], [1, 3], [3, 4], [5, 4], [4, 4], [1, 4], [7, 4], [7, 5], [5, 5], [8, 5], [1, 5], [2, 5], [3, 6], [8, 6], [5, 6], [1, 6], [10, 6], [8, 7], [10, 7], [9, 7], [7, 7], [3, 7], [5, 8], [4, 8], [6, 8], [7, 8], [1, 8]]",80,1,1.0,0.7525517570910912,100.68641209602356,0.9773255055048694,0.7612196032381499,125.39985775947571,1.0,0.002316482637969541,0.4299295774647887,0.0023522471038388533,1.0,0.002302725256328851,1.0,1.0,1.0,0.0028089412501160526,0.9936619718309859,0.002916236914379496,1.0,0.0028654997197675035,0.956161971830986,1.0
22,1,"[[5, 1], [2, 1], [6, 1], [1, 1], [8, 1], [2, 2], [7, 2], [1, 2], [3, 2], [4, 2], [5, 3], [10, 3], [6, 3], [1, 3], [9, 3], [6, 4], [10, 4], [9, 4], [1, 4], [3, 4], [6, 5], [4, 5], [9, 5], [7, 5], [8, 5], [6, 6], [5, 6], [4, 6], [7, 6], [3, 6], [2, 7], [7, 7], [6, 7], [5, 7], [3, 7], [8, 8], [7, 8], [10, 8], [1, 8], [4, 8]]",80,1,0.9697437640101251,0.7525517570910912,98.03319525718689,0.961706281262904,0.7556310627498359,120.84470105171204,1.0,0.0021867483434542803,0.5575704225352113,0.0022669617978619857,1.0,0.0022256933467488895,1.0,1.0,0.9734154929577464,0.0028799956533270823,0.9644366197183099,0.002811692885949578,0.9757042253521127,0.002760826995674993,0.8764084507042254,0.9514084507042253
